,Timestamp,Age,Gender,City,Position,Total_Yrs_Exp,Yrs_Exp_DE,Seniority,Main_Tech,Other_Tech,Salary_Brutto,Bonus_Stocks,Salary_Brutto_Prev,Bonus_Stock_Prev,Vacation_Days,Employment_Status,Contract_Duration,Main_Lang_Work,Company_Size,Company_Type,Lost_Job_Covid,Kurzarbeit,WFH_Support,Total_Salary,Clean_Main_Tech,Age_group
1032,01/12/2020 14:33:35,28.0,Male,Munich,Software Engineer,3.0,3,Junior,.NET,"Python, C/C++, .NET",65000.0,13000.0,65000.0,13000,30,Full-time employee,Unlimited contract,English,1000+,Finance,No,,,78000.0,.NET,25-29
1033,01/12/2020 14:58:24,36.0,Male,Berlin,Software Engineer,10.0,10,Principal,Java & Distributed Systems Stuff,"Python, Javascript / Typescript, Java / Scala, SQL, Google Cloud, Kubernetes, Docker",100000.0,35000.0,85000.0,28500,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,800,135000.0,Java & Distributed Systems Stuff,35-39
1034,01/12/2020 15:57:44,41.0,Male,Berlin,Designer (UI/UX),20.0,0,Senior,Php,"PHP, Javascript / Typescript, SQL",36000.0,0.0,,,,Self-employed (freelancer),Temporary contract,English,,,,,,36000.0,Php,40-49
1035,01/12/2020 16:16:38,30.0,Male,Heidelberg,Software Engineer,9.0,4,Senior,.NET,"Javascript / Typescript, .NET, Docker",60000.0,2000.0,55000.0,,30,Full-time employee,Temporary contract,English,1000+,Research,No,,,62000.0,.NET,30-34
1036,01/12/2020 16:16:56,30.0,Male,Heidelberg,Software Engineer,9.0,4,Senior,.NET,"Javascript / Typescript, .NET, Docker",60000.0,2000.0,55000.0,,30,Full-time employee,Temporary contract,English,1000+,Research,No,,,62000.0,.NET,30-34
1037,01/12/2020 16:36:05,28.0,Male,Zurich,Software Engineer,6.0,0,Middle,C++,"Python, C/C++, Java / Scala",100000.0,18000.0,140000.0,73000,25,Full-time employee,Unlimited contract,German,11-50,Product,No,,,118000.0,C++,25-29
1038,01/12/2020 17:50:06,29.0,Male,Berlin,Frontend Developer,5.0,5,Middle,javascript,"Javascript / Typescript, Kubernetes, Docker",66000.0,0.0,60000.0,,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,500,66000.0,javascript,25-29
1039,01/12/2020 18:09:57,,Male,Berlin,Backend Developer,15.0,6,Middle,Elixir,"Python, Ruby, Kubernetes, Docker",73000.0,0.0,,,30,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,,,73000.0,Elixir,
1040,01/12/2020 18:58:24,26.0,Female,Prague,Software Engineer,4.0,1,Middle,C#,.NET,64000.0,0.0,55000.0,0,25,Full-time employee,Unlimited contract,"Russian, English",1000+,Product,No,,,64000.0,C#,25-29
1041,01/12/2020 19:09:43,26.0,Male,Berlin,Product Analyst,4.0,3,Middle,Python,"Python, Javascript / Typescript, SQL, Google Cloud",55000.0,0.0,45000.0,0,26,Full-time employee,Unlimited contract,English,1000+,Product,No,,100,55000.0,Python,25-29
1042,01/12/2020 19:26:55,31.0,Male,Munich,Software Engineer,5.0,2,Middle,Java,"Javascript / Typescript, Java / Scala, SQL, Docker",74000.0,3000.0,68000.0,3000,27,Full-time employee,Unlimited contract,English,1000+,Product,No,,,77000.0,Java,30-34
1043,01/12/2020 20:57:41,34.0,Female,Hildesheim ,QA Engineer,11.0,2,Senior,QA,"Python, SQL",60000.0,2000.0,60000.0,1000,30,Full-time employee,Unlimited contract,German,1000+,Product,No,5.0,,62000.0,QA,30-34
1044,01/12/2020 21:28:19,34.0,Male,Hamburg,DevOps,8.0,1,Senior,Embedded,C/C++,67500.0,2800.0,,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,30.0,,70300.0,Embedded,30-34
1045,01/12/2020 22:23:17,36.0,Male,Munich,Software Engineer,13.0,5,Head,Java,"Javascript / Typescript, Java / Scala, AWS, Azure, Kubernetes, Docker",90000.0,5000.0,80000.0,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,95000.0,Java,35-39
1046,01/12/2020 23:24:17,36.0,Male,Berlin,DevOps,17.0,4,Head,Python,"Go, AWS, Kubernetes, Docker",124000.0,107000.0,,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,231000.0,Python,35-39
1047,02/12/2020 00:07:14,40.0,Female,Berlin,QA Engineer,16.0,4,Middle,,PHP,65000.0,0.0,57000.0,,,Full-time employee,Unlimited contract,English,11-50,Startup,Yes,,,65000.0,,40-49
1048,02/12/2020 00:27:03,31.0,Male,Berlin,Software Engineer,7.0,2,Senior,Java,"SQL, AWS, Kubernetes, Docker",75000.0,12500.0,75000.0,12500,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,87500.0,Java,30-34
1049,02/12/2020 04:49:47,28.0,Male,Munich,Software Engineer,8.0,1,Senior,PHP,"PHP, Javascript / Typescript, SQL, Go, AWS",57000.0,0.0,,,28,Full-time employee,Unlimited contract,English,51-100,Product,No,0.0,0,57000.0,PHP,25-29
1050,02/12/2020 04:49:53,28.0,Male,Munich,Software Engineer,8.0,1,Senior,PHP,"PHP, Javascript / Typescript, SQL, Go, AWS",57000.0,0.0,,,28,Full-time employee,Unlimited contract,English,51-100,Product,No,0.0,0,57000.0,PHP,25-29
1051,02/12/2020 08:56:43,36.0,Male,Berlin,Backend Developer,16.0,8,Lead,Scala,"Python, Kotlin, Java / Scala, SQL, AWS, Kubernetes, Docker",120000.0,120000.0,120000.0,120000,30,Full-time employee,Unlimited contract,English,101-1000,Startup,No,,,240000.0,Scala,35-39
1052,02/12/2020 10:35:10,22.0,Female,Eindhoven,Frontend Developer,2.0,-,Junior,JS,"Javascript / Typescript, SQL, Docker",24000.0,,,-,24,Full-time employee,Unlimited contract,English,11-50,Product,Laid off for a bit,32.0,-,,JS,18-24
1053,02/12/2020 11:52:05,26.0,Female,Berlin,Backend Developer,7.0,0.5,Senior,,,60000.0,0.0,,,24,Full-time employee,Unlimited contract,English,up to 10,Product,No,,,60000.0,,25-29
1054,02/12/2020 12:06:42,30.0,Male,Berlin,Backend Developer,4.0,2,Middle,python,Python,58000.0,0.0,55000.0,0,24,Full-time employee,Unlimited contract,English,101-1000,Product,No,,500,58000.0,python,30-34
1055,02/12/2020 14:20:32,35.0,Male,Berlin,Software Engineer,12.0,6,Middle,Kotlin,"Python, Ruby, Java / Scala, AWS",75000.0,95000.0,74000.0,94000,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,,170000.0,Kotlin,35-39
1056,02/12/2020 14:43:40,30.0,Male,Berlin,Software Engineer,10.0,2,Middle,iOS,,71000.0,0.0,65000.0,,27,Full-time employee,Unlimited contract,English,101-1000,Product,No,0.0,,71000.0,iOS,30-34
1057,02/12/2020 14:45:13,36.0,Male,Bonn,DevOps,15.0,1,Junior,jenkins bash,"Kotlin, Swift, Javascript / Typescript, Docker",52500.0,0.0,,,30,Full-time employee,Unlimited contract,English,11-50,Product,No,,,52500.0,jenkins bash,35-39
1058,02/12/2020 16:12:21,35.0,Male,Berlin,Team lead,,5,Lead,,"Python, Java / Scala, AWS, Kubernetes, Docker",85000.0,0.0,85000.0,,28,Full-time employee,Unlimited contract,English,51-100,Startup,No,,,85000.0,,35-39
1059,02/12/2020 17:06:36,28.0,Male,Cologne,Software Engineer,5.0,1,Middle,Java,"Python, Kotlin, Javascript / Typescript, SQL, Docker",50000.0,50000.0,50000.0,50000,25,Full-time employee,Unlimited contract,Russian,101-1000,Product,No,0.0,0,100000.0,Java,25-29
1060,02/12/2020 17:09:22,42.0,Male,Berlin,Backend Developer,19.0,3,Senior,PHP,"Kotlin, SQL, Kubernetes, Docker",66000.0,4000.0,65000.0,5000,26,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,70000.0,PHP,40-49
1061,02/12/2020 18:46:00,34.0,Male,Berlin,Backend Developer,14.0,4,Senior,Kotlin,"Java / Scala, SQL, AWS, Kubernetes, Docker",95000.0,125000.0,90000.0,90000,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,300,220000.0,Kotlin,30-34
1062,02/12/2020 19:35:54,27.0,Male,Hamburg,Backend Developer,0.0,0,Junior,Python,Javascript / Typescript,50000.0,5000.0,,,30,Full-time employee,Unlimited contract,English,up to 10,Startup,No,0.0,0,55000.0,Python,25-29
1063,02/12/2020 21:39:34,,Male,Munich,Frontend Developer,5.0,3,Lead,javascript,Javascript / Typescript,70000.0,0.0,,,24,Full-time employee,Unlimited contract,English,11-50,Startup,No,,,70000.0,javascript,
1064,02/12/2020 21:42:33,36.0,Female,Berlin,Data Scientist,5.0,5,Senior,Python,"Python, R",87000.0,15000.0,77000.0,12000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,102000.0,Python,35-39
1065,02/12/2020 21:53:01,31.0,Male,Berlin,Software Engineer,4.0,4,Senior,Python,"Python, Javascript / Typescript, AWS, Docker",68000.0,0.0,64000.0,1000,30,Full-time employee,Unlimited contract,English,101-1000,Startup,No,0.0,0,68000.0,Python,30-34
1066,02/12/2020 22:41:04,32.0,Female,Munich,It Consulting ,2.0,2,Junior,Test Management ,,54000.0,1500.0,47000.0,700,27,Full-time employee,Unlimited contract,German,1000+,Consulting / Agency,No,,150,55500.0,Test Management,30-34
1067,03/12/2020 08:53:41,32.0,Male,Berlin,Software Engineer,13.0,5,Lead,JavaScript,"Javascript / Typescript, SQL, AWS, Docker",83000.0,3000.0,80000.0,0,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,86000.0,JavaScript,30-34
1068,03/12/2020 09:40:36,36.0,Male,Prefer not to say,ML Engineer,6.0,6,Senior,Python,"Python, R, Docker",110000.0,25000.0,65000.0,2500,30,Full-time employee,Unlimited contract,English,101-1000,Startup,No,0.0,80,135000.0,Python,35-39
1069,03/12/2020 10:59:45,26.0,Male,Munich,Software Engineer,6.0,2,Senior,TypeScript,"AWS, Docker",93000.0,10000.0,80000.0,,30,Full-time employee,Unlimited contract,English,11-50,Startup,No,,,103000.0,TypeScript,25-29
1070,03/12/2020 11:04:39,28.0,Female,Berlin,Data Scientist,4.0,2,Middle,Python,Python,73700.0,80400.0,67000.0,67000,28,Full-time employee,Unlimited contract,English,1000+,Product,No,0.0,200,154100.0,Python,25-29
1071,03/12/2020 11:52:21,34.0,Male,Munich,Data Scientist,10.0,10,Senior,Python,"R, SQL, AWS, Docker",85000.0,20000.0,62500.0,11000,28,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,,300,105000.0,Python,30-34
1072,03/12/2020 13:25:21,38.0,Male,Berlin,Data Scientist,10.0,9,Senior,Python,Python,87550.0,0.0,85000.0,0,30,Full-time employee,Unlimited contract,German,101-1000,Product,No,,600 nett,87550.0,Python,35-39
1073,03/12/2020 13:58:08,37.0,Male,Berlin,Software Engineer,16.0,8,Senior,Java,"Google Cloud, Kubernetes, Docker",80000.0,0.0,75000.0,,27,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,80000.0,Java,35-39
1074,03/12/2020 21:03:20,31.0,Male,Berlin,Backend Developer,9.0,1,Senior,NodeJS/TS,Javascript / Typescript,65000.0,5000.0,65000.0,0,27,Full-time employee,Unlimited contract,English,51-100,Startup,No,30.0,0,70000.0,NodeJS,30-34
1075,03/12/2020 21:25:35,38.0,Male,Berlin,Backend Developer,15.0,1,Middle,PHP/MySQL,"PHP, SQL, Docker, VMs",40700.0,0.0,20000.0,,25,Full-time employee,Unlimited contract,English,11-50,Consulting / Agency,No,,,40700.0,PHP,35-39
1076,03/12/2020 21:59:27,24.0,Male,Moscow,Product Manager,3.0,0,Senior,,,48000.0,7200.0,36000.0,0,28,Full-time employee,Unlimited contract,Русский,1000+,Product,No,0.0,0,55200.0,,18-24
1077,03/12/2020 22:07:03,25.0,Male,Hamburg,ML Engineer,2.0,2,Middle,Python,.NET,60000.0,65000.0,48000.0,53000,28,Full-time employee,Unlimited contract,German,11-50,Product,No,,,125000.0,Python,25-29
1078,04/12/2020 09:21:01,33.0,Female,Berlin,Frontend Developer,13.0,4,Middle,"Angular, TypeScript",Javascript / Typescript,47745.0,3800.0,47745.0,3800,30,"full-time, but 32 hours per week (it was my request, I'm a student)",Unlimited contract,English,1000+,Product,No,0.0,0,51545.0,Angular TypeScript,30-34
1079,04/12/2020 10:37:11,39.0,Female,Berlin,Data Scientist,2.5,2,Junior,python,"C/C++, R, SQL",60000.0,60000.0,60000.0,60000,30,Full-time employee,Unlimited contract,English,up to 10,corporate incubator,Yes,,no,120000.0,python,35-39
1080,04/12/2020 11:18:51,25.0,Male,Hamburg,Software Engineer,1.0,1,Junior,C#,"Javascript / Typescript, .NET, SQL, Kubernetes",43500.0,0.0,,,28,Full-time employee,Unlimited contract,German,51-100,Startup,No,,,43500.0,C#,25-29
1081,04/12/2020 11:51:26,30.0,Female,Berlin,Software Engineer,7.0,3,Senior,Java,"Python, Javascript / Typescript",60000.0,0.0,55000.0,,27,Full-time employee,Unlimited contract,English,51-100,Product,No,0.0,0,60000.0,Java,30-34
1082,04/12/2020 15:56:55,45.0,Male,Stuttgart,CTO,27.0,20,Head,,"Clojure, Rust",90000.0,0.0,90000.0,,,Founder,Unlimited contract,English,11-50,Consulting / Agency,No,,,90000.0,,40-49
1083,04/12/2020 18:56:48,28.0,Female,Berlin,Designer (UI/UX),5.0,1,Senior,,,60000.0,0.0,,,26,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,,,60000.0,,25-29
1084,04/12/2020 19:00:59,45.0,Male,Munich,Data architect,19.0,11,Senior,,,90000.0,2500.0,88000.0,2500,30,Full-time employee,Unlimited contract,English,1000+,Multinational ,No,,100,92500.0,,40-49
1085,04/12/2020 20:33:47,37.0,,Munich,Software Engineer,15.0,6,Senior,C,"Python, C/C++, Docker",120000.0,80000.0,120000.0,80000,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,700,200000.0,C,35-39
1086,05/12/2020 00:19:36,35.0,Male,Munich,Software Engineer,14.0,1,Senior,C++,"Python, C/C++",98000.0,28000.0,90000.0,22500,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,400,126000.0,C++,35-39
1087,05/12/2020 03:34:07,25.0,Male,Cologne,ML Engineer,2.0,2,Middle,"NLP, Python","Python, C/C++, Google Cloud, Docker",51000.0,3000.0,,,24,Full-time employee,Temporary contract,English,up to 10,Startup,No,,,54000.0,NLP Python,25-29
1088,05/12/2020 10:09:33,31.0,Male,Berlin,Software Engineer,4.0,1,Senior,Java,"Python, Javascript / Typescript, SQL, AWS, Kubernetes",69000.0,0.0,65000.0,,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,,69000.0,Java,30-34
1089,05/12/2020 12:18:41,31.0,Male,Hamburg,Data Scientist,6.0,"6 (not as a data scientist, but as a lab scientist)",Middle,Python,"Python, R, SQL",57000.0,0.0,,,,Full-time employee,Unlimited contract,German,1000+,Product,No,,,57000.0,Python,30-34
1090,05/12/2020 12:43:21,25.0,Female,Amsterdam,Data Scientist,1.5,0,Middle,Python,"AWS, Docker",49850.0,500.0,36000.0,0,25,Full-time employee,Unlimited contract,English,11-50,Startup,No,,150,50350.0,Python,25-29
1091,05/12/2020 13:42:21,27.0,Male,Dusseldurf,Backend Developer,2.0,0,Middle,PHP,Kotlin,50000.0,0.0,,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,20%,50000.0,PHP,25-29
1092,05/12/2020 13:52:19,37.0,Male,Berlin,Software Engineer,12.0,6,Middle,php,"PHP, SQL, Docker",65000.0,31500.0,65000.0,31500,26,Full-time employee,Unlimited contract,English,1000+,Product,No,,200,96500.0,php,35-39
1093,05/12/2020 14:54:17,27.0,Male,Frankfurt,IT Manager,5.0,3,Middle,,,73000.0,4000.0,65000.0,3000,37,Full-time employee,Unlimited contract,English,1000+,Industry,No,,150,77000.0,,25-29
1094,05/12/2020 15:16:24,32.0,Male,Hamburg,ML Engineer,4.0,1.5,Middle,"Python, Whole Apache Data Science Stack, AWS","Javascript / Typescript, SQL, AWS, Docker",37500.0,0.0,34000.0,34000,24,Full-time employee,Unlimited contract,German,101-1000,Consulting / Agency,No,,,37500.0,Python Whole Apache Data Science Stack AWS,30-34
1095,05/12/2020 17:29:17,28.0,Female,Berlin,Backend Developer,3.0,2,Middle,Python,"AWS, Docker",65000.0,0.0,65000.0,0,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,0,65000.0,Python,25-29
1096,05/12/2020 18:10:14,35.0,Male,Fr,Backend Developer,4.0,2.5,Middle,Java,"Javascript / Typescript, Java / Scala, SQL",42000.0,0.0,42000.0,,28,Full-time employee,Unlimited contract,English,51-100,Consulting / Agency,No,,750,42000.0,Java,35-39
1097,05/12/2020 22:37:41,36.0,Male,Berlin,Staff Engineer,15.0,4,Lead,Go,"PHP, AWS, Kubernetes, Docker",85000.0,3000.0,80000.0,0,28,Full-time employee,Unlimited contract,English,1000+,Product,No,,1100,88000.0,Go,35-39
1098,06/12/2020 14:46:17,32.0,Male,Berlin,Designer (UI/UX),5.0,10,Senior,Java,"Python, PHP, Javascript / Typescript, SQL",70000.0,5000.0,65000.0,5000,24,Self-employed (freelancer),Unlimited contract,German,up to 10,Startup,No,,,75000.0,Java,30-34
1099,06/12/2020 16:31:09,22.0,Male,Frankfurt,Software Engineer,2.0,2,Junior,Java,,45000.0,7000.0,37000.0,3000,30,Full-time employee,Unlimited contract,German,1000+,Bank,Yes,30.0,,52000.0,Java,18-24
1100,06/12/2020 19:01:46,33.0,Male,Berlin,Head of IT,3.0,3,Head,Python,"Python, Javascript / Typescript, Docker",100000.0,20000.0,65000.0,,32,Full-time employee,Unlimited contract,German,51-100,Product,yes but found a new one with better pay / perks,,0,120000.0,Python,30-34
1101,06/12/2020 21:08:57,35.0,Male,Berlin,Backend Developer,13.0,5,Senior,Php,"PHP, SQL, Go, AWS, Docker",68000.0,0.0,68000.0,0,26,Full-time employee,Unlimited contract,English,1000+,Product,No,20.0,,68000.0,Php,35-39
1102,06/12/2020 21:17:41,32.0,Female,Berlin,Computational linguist,5.0,5,Middle,Java,"Python, Docker",50400.0,0.0,50400.0,0,29,Full-time employee,Unlimited contract,English,11-50,Product,No,40.0,0,50400.0,Java,30-34
1103,06/12/2020 21:51:21,69.0,Male,Stuttgart,Rentner,383.0,3,Head,,,70000.0,0.0,,,,,,German,11-50,Consulting / Agency,No,,,70000.0,,50+
1104,07/12/2020 03:52:51,28.0,Male,Berlin,Product Analyst,4.0,0,Junior,SQL,"Python, Clojure, SQL",55000.0,0.0,,,22,Full-time employee,Unlimited contract,English,1000+,Product,No,,No,55000.0,SQL,25-29
1105,07/12/2020 06:56:43,30.0,Male,Hamburg,Data Scientist,5.0,5,Middle,Python,"Python, C/C++, SQL, AWS",55000.0,60000.0,55000.0,55000,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,115000.0,Python,30-34
1106,07/12/2020 07:09:07,40.0,Male,Munich,Data Engineer,15.0,7,Lead,SQL,"Python, Javascript / Typescript, .NET, Java / Scala, SQL, Go, AWS, Azure, Docker",90000.0,10000.0,84000.0,10000,30,Full-time employee,,English,101-1000,Product,No,32.0,0,100000.0,SQL,40-49
1107,07/12/2020 08:28:00,27.0,Female,Berlin,Data Scientist,5.0,2,Senior,Python ,"SQL, AWS, Google Cloud, Docker",75000.0,0.0,60000.0,60000,24,Full-time employee,,English,101-1000,Product,No,,,75000.0,Python,25-29
1108,07/12/2020 09:25:26,32.0,Male,Berlin,Backend Developer,10.0,5,Senior,Node.js,"Javascript / Typescript, SQL, Google Cloud, Kubernetes, Docker",80000.0,0.0,72000.0,,24,Full-time employee,Unlimited contract,English,11-50,Startup,No,,,80000.0,Node.js,30-34
1109,07/12/2020 13:10:18,33.0,Male,Munich,Software Engineer,5.0,5,Senior,Embedded C++,"Python, C/C++",61000.0,63000.0,58000.0,60000,30,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,40.0,1500,124000.0,Embedded C++,30-34
1110,07/12/2020 16:36:43,31.0,Male,Berlin,Data Engineer,4.0,2,Middle,Python,"Python, SQL, AWS, Docker",50000.0,0.0,45000.0,0,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,40.0,200,50000.0,Python,30-34
1111,07/12/2020 19:49:33,30.0,Male,Cologne,technical business analyst,5.0,5,Middle,,Python,69000.0,5000.0,63000.0,,30,Full-time employee,Unlimited contract,German,up to 10,Product,No,,,74000.0,,30-34
1112,07/12/2020 21:22:11,32.0,Male,Munich,Software Engineer,10.0,3,Lead,Swift,Java / Scala,75000.0,5000.0,75000.0,5000,27,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,80000.0,Swift,30-34
1113,07/12/2020 22:47:21,32.0,Male,Munich,QA Engineer,12.0,4,Senior,,,95000.0,8000.0,,,25,Full-time employee,Unlimited contract,Russian,1000+,Product,No,,800,103000.0,,30-34
1114,07/12/2020 22:48:05,25.0,Male,Munich,Frontend Developer,7.0,1,Senior,JS,"C/C++, Javascript / Typescript, AWS, Google Cloud, Kubernetes",70000.0,6000.0,,,28,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,,,76000.0,JS,25-29
1115,07/12/2020 22:54:31,34.0,Male,Munich,Software Engineer,10.0,4,Senior,C++,"Python, C/C++",74000.0,0.0,72000.0,,30,Full-time employee,Unlimited contract,English,1000+,Product,No,,,74000.0,C++,30-34
1116,07/12/2020 22:56:55,29.0,Male,Darmstadt,Data Scientist,5.0,2,Middle,Python,"SQL, Kubernetes, Docker",65000.0,0.0,55000.0,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,1500,65000.0,Python,25-29
1117,07/12/2020 22:56:59,29.0,Male,Darmstadt,Data Scientist,5.0,2,Middle,Python,"SQL, Kubernetes, Docker",65000.0,0.0,55000.0,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,1500,65000.0,Python,25-29
1118,07/12/2020 23:01:55,30.0,Male,Munich,DevOps,10.0,3,Lead,,"Python, Go, AWS, Kubernetes, Docker",85000.0,25.0,75000.0,,28,Full-time employee,Unlimited contract,English,1000+,Product,No,0.0,0,85025.0,,30-34
1119,08/12/2020 00:04:34,31.0,Male,Frankfurt,Product Manager,8.0,5,Lead,,,110000.0,18000.0,,,35,,,,1000+,Product,No,,,128000.0,,30-34
1120,08/12/2020 01:00:52,24.0,Male,Munich,DevOps,3.0,1,Junior,Go,"Python, SQL, Go",77000.0,20000.0,,,30,Full-time employee,Unlimited contract,English,1000+,FAANG,No,,,97000.0,Go,18-24
1121,08/12/2020 01:09:28,35.0,Male,Frankfurt,Software Engineer,10.0,1,Senior,Java,"Python, .NET, Java / Scala, SQL, Kubernetes, Docker",60000.0,5000.0,60000.0,5000,30,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,,,65000.0,Java,35-39
1122,08/12/2020 01:45:43,31.0,Male,Munich,DevOps,6.0,2,Middle,NodsJs,"Javascript / Typescript, AWS, Kubernetes, Docker",60000.0,2000.0,,,30,Full-time employee,Unlimited contract,English,51-100,Consulting / Agency,No,,,62000.0,NodsJs,30-34
1123,08/12/2020 08:17:39,27.0,Male,Munich,Software Engineer,2.0,5,Junior,Java,Javascript / Typescript,68000.0,2000.0,60000.0,500,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,70000.0,Java,25-29
1124,08/12/2020 09:39:06,38.0,Male,Berlin,Full-Stack Developer,1.0,1,Junior,Javascript/Typescript,AWS,45500.0,45500.0,40000.0,0,28,Full-time employee,Unlimited contract,English,51-100,Startup,No,,,91000.0,Javascript,35-39
1125,08/12/2020 09:39:49,34.0,Male,Munich,DevOps,12.0,2,Middle,Java,"Python, SQL, Perl",72000.0,8000.0,72000.0,8000,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,80000.0,Java,30-34
1126,08/12/2020 10:53:52,35.0,Male,Darmstadt,Data Scientist,4.0,4,Senior,python,"Javascript / Typescript, Java / Scala, Docker",67000.0,5000.0,60000.0,10000,30,Full-time employee,Unlimited contract,English,51-100,Product,No,,,72000.0,python,35-39
1127,08/12/2020 11:49:02,35.0,Male,Duesseldorf,DevOps,17.0,5,Senior,Linux,"SQL, AWS, Google Cloud, Azure, Kubernetes, Docker",85000.0,2000.0,68000.0,0,30,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,,,87000.0,Linux,35-39
1128,08/12/2020 13:30:50,36.0,Male,Berlin,Backend Developer,10.0,3,Senior,Java,"Javascript / Typescript, Java / Scala, SQL, AWS, Docker, nomad, QlikSense",75000.0,0.0,,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,500,75000.0,Java,35-39
1129,08/12/2020 13:55:01,33.0,Male,Munich,Backend Developer,13.0,3,Senior,Java,"Python, Javascript / Typescript, AWS",70000.0,7000.0,,,,Full-time employee,Unlimited contract,English,51-100,Product,No,,,77000.0,Java,30-34
1130,08/12/2020 20:04:49,29.0,Male,Berlin,DevOps,7.0,3,Senior,"Kuberenetes, Openstack","Python, Go, Kubernetes, Docker, Openstack",82000.0,0.0,78000.0,0,28,Full-time employee,Unlimited contract,English,101-1000,Consulting / Agency,No,32.0,500,82000.0,Kuberenetes Openstack,25-29
1131,08/12/2020 20:38:39,35.0,Male,Berlin,Software Engineer,15.0,4,Senior,Java,Kotlin,85000.0,10000.0,80000.0,,30,Full-time employee,Unlimited contract,English,101-1000,Product,No,,,95000.0,Java,35-39
1132,08/12/2020 20:57:45,30.0,Male,Berlin,Software Engineer,11.0,4,Senior,c/c++,Python,70000.0,0.0,,,,Full-time employee,Unlimited contract,English,51-100,Startup,No,,,70000.0,c,30-34
1133,08/12/2020 21:41:06,31.0,Female,Berlin,Product Manager,4.0,,Middle,,SQL,60000.0,0.0,70000.0,,28,Full-time employee,Unlimited contract,English,101-1000,Startup,Yes,,,60000.0,,30-34
1134,08/12/2020 21:57:59,25.0,Female,Cambridge,Frontend Developer,4.0,0,Middle,JavaScript/Typescript,Javascript / Typescript,45000.0,45000.0,,,28,Full-time employee,Unlimited contract,English,101-1000,Product,No,37.5,I was able to move all equipment I need to work to home,90000.0,JavaScript,25-29
1135,08/12/2020 22:10:37,24.0,Male,Berlin,ML Engineer,0.8,0.2,Junior,Python,Python,11500.0,0.0,,,24,Werkstudent,Temporary contract,English,11-50,Consulting / Agency,No,,,11500.0,Python,18-24
1136,08/12/2020 23:46:09,34.0,Male,Cologne,CTO,14.0,2,Lead,C#,"Javascript / Typescript, .NET, SQL, Azure, Kubernetes, Docker",84000.0,92000.0,72000.0,72000,21,Full-time employee,Unlimited contract,English,11-50,Product,No,,,176000.0,C#,30-34
1137,09/12/2020 04:46:05,42.0,Male,Hamburg,Data Scientist,2.0,2,Senior,Python ,"Python, SQL, Google Cloud",80000.0,7000.0,65000.0,5000,30,Full-time employee,Unlimited contract,German,1000+,Old industry,No,0.0,0,87000.0,Python,40-49
1138,09/12/2020 10:09:49,37.0,Female,Hamburg,QA Manager,7.0,7,Middle,java,,46000.0,2000.0,45000.0,1800,30,Full-time employee,Unlimited contract,German,101-1000,Product,No,,,48000.0,java,35-39
1139,09/12/2020 10:32:21,32.0,Male,Berlin,Mobile Developer,8.0,2,Senior,Swift,"Kotlin, Swift, Ruby",75000.0,0.0,70000.0,,26,Full-time employee,Unlimited contract,English,1000+,Product,No,,,75000.0,Swift,30-34
1140,09/12/2020 13:37:29,26.0,Female,Berlin,Mobile Developer,8.0,3,Middle,c++,"C/C++, SAP / ABAP",40000.0,2000.0,15000.0,,36,Self-employed (freelancer),Temporary contract,German,101-1000,Product,No,,,42000.0,c++,25-29
1141,09/12/2020 21:12:22,35.0,Male,Munich,Software Engineer,15.0,5,Head,SQL,"Python, AWS, Kubernetes, Docker",100000.0,0.0,60000.0,20000,30,Founder,Unlimited contract,English,11-50,Consulting / Agency,No,,,100000.0,SQL,35-39
