credit_id,client_id,amount,duration,status,collateral_type,collateral_value,collateral_ratio
CR_1293,190,15275.671406003159,36,Closed,Nothing,0.0,0.0
CR_1294,332,5000.0,6,Closed,Nothing,0.0,0.0
CR_1295,4,50000.0,12,Default,Real Estate,25548.89,51.09778
CR_1296,146,50000.0,24,Default,Car,39859.46,79.71892
CR_1297,227,50000.0,12,Active,Deposit,71050.56,142.10111999999998
CR_1298,153,15275.671406003159,12,Default,Nothing,0.0,0.0
CR_1299,161,50000.0,24,Default,Nothing,0.0,0.0
CR_1300,219,15275.671406003159,24,Active,Deposit,0.0,0.0
CR_1301,395,1000.0,60,Active,Nothing,0.0,0.0
CR_1302,607,50000.0,6,Default,Car,39536.36,79.07271999999999
CR_1303,838,500.0,12,Closed,Car,569.71,113.94200000000001
CR_1304,641,500.0,60,Closed,Car,562.25,112.45
CR_1305,687,500.0,6,Active,Deposit,556.11,111.222
CR_1306,122,50000.0,60,Default,Car,69748.66,139.49732
CR_1307,702,25000.0,36,Closed,Deposit,24861.92,99.44767999999999
CR_1308,940,25000.0,60,Closed,Car,37353.13,149.41251999999997
CR_1309,591,25000.0,60,Active,Car,23339.12,93.35647999999999
CR_1310,41,25000.0,12,Closed,Nothing,0.0,0.0
CR_1311,715,500.0,24,Active,Nothing,0.0,0.0
CR_1312,314,10000.0,6,Closed,Nothing,0.0,0.0
CR_1313,22,50000.0,6,Default,Nothing,0.0,0.0
CR_1314,42,5000.0,24,Closed,Real Estate,5050.88,101.0176
CR_1315,159,10000.0,60,Active,Deposit,13444.5,134.445
CR_1316,585,15275.671406003159,36,Default,Deposit,0.0,0.0
CR_1317,379,500.0,24,Closed,Real Estate,538.55,107.71
CR_1318,337,25000.0,6,Default,Real Estate,14051.46,56.205839999999995
CR_1319,163,1000.0,36,Active,Car,579.0,57.9
CR_1320,268,10000.0,24,Active,Nothing,0.0,0.0
CR_1321,657,5000.0,6,Closed,Car,5918.21,118.36420000000001
CR_1322,941,5000.0,36,Default,Real Estate,3656.1,73.122
CR_1323,334,5000.0,6,Closed,Nothing,0.0,0.0
CR_1324,339,1000.0,12,Default,Real Estate,1327.83,132.783
CR_1325,311,50000.0,12,Default,Nothing,0.0,0.0
CR_1326,565,50000.0,12,Closed,Car,47202.1,94.40419999999999
CR_1327,815,25000.0,36,Default,Nothing,0.0,0.0
CR_1328,838,10000.0,12,Closed,Deposit,9783.04,97.83040000000001
CR_1329,711,1000.0,6,Default,Car,760.66,76.066
CR_1330,615,500.0,60,Default,Real Estate,489.85,97.97
CR_1331,802,25000.0,36,Active,Deposit,28697.35,114.7894
CR_1332,223,1000.0,6,Active,Real Estate,1119.8,111.97999999999999
CR_1333,34,1000.0,12,Active,Real Estate,806.13,80.613
CR_1334,397,500.0,36,Closed,Car,542.96,108.592
CR_1335,269,25000.0,6,Default,Nothing,0.0,0.0
CR_1336,541,5000.0,24,Default,Nothing,0.0,0.0
CR_1337,425,15275.671406003159,36,Active,Deposit,0.0,0.0
CR_1338,4,1000.0,60,Closed,Car,627.29,62.729
CR_1339,937,5000.0,60,Default,Nothing,0.0,0.0
CR_1340,631,5000.0,36,Closed,Nothing,0.0,0.0
CR_1341,620,5000.0,24,Active,Car,2927.42,58.5484
CR_1342,98,10000.0,6,Active,Nothing,0.0,0.0
CR_1343,928,50000.0,6,Default,Nothing,0.0,0.0
CR_1344,676,50000.0,6,Default,Deposit,56052.76,112.10552
CR_1345,677,50000.0,24,Closed,Deposit,61934.98,123.86996
CR_1346,67,25000.0,6,Active,Deposit,36397.96,145.59184000000002
CR_1347,186,25000.0,24,Active,Deposit,28445.09,113.78036
CR_1348,690,5000.0,6,Active,Deposit,5920.75,118.415
CR_1349,28,500.0,12,Active,Car,297.78,59.556
CR_1350,300,25000.0,60,Active,Nothing,0.0,0.0
CR_1351,954,1000.0,36,Active,Nothing,0.0,0.0
CR_1352,97,15275.671406003159,6,Closed,Car,0.0,0.0
CR_1353,250,1000.0,60,Active,Car,1274.39,127.43900000000001
CR_1354,617,500.0,36,Active,Real Estate,654.76,130.952
CR_1355,22,5000.0,24,Active,Car,3917.44,78.3488
CR_1356,602,25000.0,6,Closed,Real Estate,13404.72,53.618880000000004
CR_1357,248,1000.0,6,Active,Deposit,1364.37,136.43699999999998
CR_1358,716,15275.671406003159,24,Default,Deposit,0.0,0.0
CR_1359,203,50000.0,24,Closed,Deposit,54016.67,108.03334
CR_1360,750,15275.671406003159,6,Active,Car,0.0,0.0
CR_1361,973,50000.0,36,Default,Real Estate,46073.83,92.14766
CR_1362,813,5000.0,60,Closed,Real Estate,5003.93,100.0786
CR_1363,9,5000.0,24,Closed,Real Estate,6430.25,128.605
CR_1364,4,500.0,60,Default,Car,436.12,87.224
CR_1365,715,5000.0,60,Active,Nothing,0.0,0.0
CR_1366,526,500.0,12,Active,Car,563.77,112.754
CR_1367,87,5000.0,12,Active,Real Estate,5211.49,104.2298
CR_1368,510,5000.0,36,Active,Nothing,0.0,0.0
CR_1369,65,5000.0,60,Active,Nothing,0.0,0.0
CR_1370,929,1000.0,36,Closed,Nothing,0.0,0.0
CR_1371,323,500.0,60,Active,Deposit,666.94,133.388
CR_1372,493,5000.0,36,Active,Real Estate,3004.57,60.09140000000001
CR_1373,707,500.0,36,Default,Car,598.63,119.726
CR_1374,23,15275.671406003159,24,Closed,Nothing,0.0,0.0
CR_1375,169,15275.671406003159,60,Default,Deposit,0.0,0.0
CR_1376,643,5000.0,12,Active,Deposit,4737.82,94.7564
CR_1377,24,1000.0,24,Closed,Car,593.28,59.32799999999999
CR_1378,272,1000.0,12,Active,Nothing,0.0,0.0
CR_1379,368,50000.0,60,Active,Nothing,0.0,0.0
CR_1380,798,10000.0,60,Active,Real Estate,12730.74,127.3074
CR_1381,885,1000.0,24,Active,Nothing,0.0,0.0
CR_1382,561,10000.0,24,Active,Real Estate,6072.53,60.72529999999999
CR_1383,126,50000.0,24,Closed,Deposit,55850.72,111.70143999999999
CR_1384,397,50000.0,6,Default,Real Estate,51315.38,102.63076
CR_1385,742,15275.671406003159,24,Active,Deposit,0.0,0.0
CR_1386,227,25000.0,36,Closed,Car,14985.6,59.942400000000006
CR_1387,633,500.0,36,Closed,Nothing,0.0,0.0
CR_1388,790,50000.0,60,Closed,Real Estate,69300.88,138.60176
CR_1389,346,1000.0,12,Default,Car,502.65,50.26499999999999
CR_1390,888,10000.0,12,Closed,Car,11260.85,112.6085
CR_1391,563,1000.0,36,Active,Deposit,1456.51,145.651
CR_1392,715,15275.671406003159,12,Default,Nothing,0.0,0.0
CR_1393,184,5000.0,36,Default,Car,6750.69,135.01379999999997
CR_1394,705,50000.0,36,Closed,Car,72932.18,145.86435999999998
CR_1395,208,50000.0,6,Active,Car,64417.73,128.83546
CR_1396,322,25000.0,6,Closed,Nothing,0.0,0.0
CR_1397,324,5000.0,36,Active,Deposit,5044.86,100.8972
CR_1398,433,50000.0,6,Active,Deposit,32173.75,64.3475
CR_1399,972,15275.671406003159,6,Default,Deposit,0.0,0.0
CR_1400,910,5000.0,12,Default,Car,5501.76,110.0352
CR_1401,54,5000.0,60,Closed,Nothing,0.0,0.0
CR_1402,469,5000.0,60,Default,Nothing,0.0,0.0
CR_1403,523,500.0,6,Active,Nothing,0.0,0.0
CR_1404,793,50000.0,60,Default,Deposit,66418.72,132.83744
CR_1405,948,50000.0,60,Default,Nothing,0.0,0.0
CR_1406,615,25000.0,60,Active,Real Estate,26923.84,107.69536
CR_1407,271,25000.0,60,Default,Car,22431.05,89.7242
CR_1408,562,15275.671406003159,12,Active,Car,0.0,0.0
CR_1409,36,1000.0,36,Default,Car,567.69,56.769000000000005
CR_1410,874,1000.0,24,Default,Deposit,1081.27,108.127
CR_1411,728,25000.0,6,Closed,Deposit,24421.03,97.68412
CR_1412,816,25000.0,24,Closed,Nothing,0.0,0.0
CR_1413,736,5000.0,12,Active,Nothing,0.0,0.0
CR_1414,649,10000.0,36,Active,Real Estate,7471.69,74.7169
CR_1415,211,1000.0,36,Active,Car,588.21,58.821
CR_1416,192,5000.0,12,Closed,Real Estate,4574.46,91.48920000000001
CR_1417,70,5000.0,36,Default,Real Estate,3958.29,79.16579999999999
CR_1418,4,5000.0,24,Default,Nothing,0.0,0.0
CR_1419,820,50000.0,60,Closed,Nothing,0.0,0.0
CR_1420,889,500.0,6,Default,Deposit,609.22,121.844
CR_1421,301,15275.671406003159,60,Default,Real Estate,0.0,0.0
CR_1422,557,15275.671406003159,6,Default,Nothing,0.0,0.0
CR_1423,114,15275.671406003159,12,Active,Deposit,0.0,0.0
CR_1424,183,5000.0,12,Default,Real Estate,6611.39,132.2278
CR_1425,602,50000.0,36,Active,Real Estate,74316.71,148.63342000000003
CR_1426,713,25000.0,36,Closed,Deposit,34991.84,139.96735999999999
CR_1427,667,5000.0,6,Default,Deposit,7195.18,143.9036
CR_1428,597,1000.0,24,Default,Real Estate,1402.56,140.256
CR_1429,127,50000.0,24,Closed,Nothing,0.0,0.0
CR_1430,520,15275.671406003159,6,Default,Car,0.0,0.0
CR_1431,403,50000.0,12,Default,Real Estate,54225.93,108.45186
CR_1432,87,15275.671406003159,24,Closed,Deposit,0.0,0.0
CR_1433,827,500.0,36,Closed,Deposit,683.52,136.704
CR_1434,688,15275.671406003159,24,Default,Car,0.0,0.0
CR_1435,565,1000.0,36,Closed,Real Estate,799.4,79.94
CR_1436,209,50000.0,24,Default,Nothing,0.0,0.0
CR_1437,196,10000.0,60,Closed,Car,13618.32,136.1832
CR_1438,76,1000.0,36,Default,Nothing,0.0,0.0
CR_1439,541,10000.0,24,Default,Real Estate,6905.35,69.0535
CR_1440,418,50000.0,36,Default,Deposit,57347.64,114.69528
CR_1441,953,500.0,36,Active,Car,306.11,61.222
CR_1442,616,1000.0,6,Closed,Nothing,0.0,0.0
CR_1443,549,1000.0,36,Active,Deposit,1104.96,110.496
CR_1444,581,25000.0,24,Active,Deposit,26124.62,104.49848
CR_1445,993,500.0,24,Closed,Car,639.42,127.884
CR_1446,69,500.0,60,Active,Deposit,319.93,63.986
CR_1447,249,10000.0,6,Active,Nothing,0.0,0.0
CR_1448,103,1000.0,60,Default,Car,792.85,79.28500000000001
CR_1449,244,1000.0,36,Default,Car,678.9,67.89
CR_1450,690,5000.0,6,Default,Car,7428.73,148.5746
CR_1451,436,50000.0,6,Default,Car,39804.69,79.60938
CR_1452,770,50000.0,24,Active,Deposit,44963.87,89.92774
CR_1453,88,1000.0,12,Closed,Nothing,0.0,0.0
CR_1454,652,1000.0,60,Closed,Car,1131.95,113.19500000000001
CR_1455,614,1000.0,6,Closed,Car,713.07,71.30700000000002
CR_1456,347,1000.0,60,Closed,Deposit,867.44,86.74400000000001
CR_1457,455,5000.0,24,Closed,Car,7380.63,147.61260000000001
CR_1458,586,1000.0,24,Active,Nothing,0.0,0.0
CR_1459,551,1000.0,24,Active,Deposit,740.1,74.00999999999999
CR_1460,726,1000.0,60,Default,Deposit,703.21,70.321
CR_1461,574,15275.671406003159,12,Closed,Car,0.0,0.0
CR_1462,383,25000.0,24,Closed,Real Estate,15488.24,61.952960000000004
CR_1463,461,10000.0,12,Default,Nothing,0.0,0.0
CR_1464,579,50000.0,12,Default,Real Estate,54218.53,108.43706
CR_1465,806,50000.0,36,Default,Deposit,45253.46,90.50692000000001
CR_1466,281,1000.0,12,Default,Nothing,0.0,0.0
CR_1467,675,50000.0,12,Closed,Real Estate,27398.85,54.79769999999999
CR_1468,385,50000.0,36,Closed,Real Estate,67270.32,134.54064000000002
CR_1469,478,1000.0,36,Active,Car,593.14,59.314
CR_1470,302,10000.0,12,Closed,Real Estate,9498.27,94.98270000000001
CR_1471,774,50000.0,36,Active,Real Estate,27346.93,54.69386000000001
CR_1472,404,25000.0,12,Closed,Car,29031.04,116.12416
CR_1473,36,15275.671406003159,36,Active,Real Estate,0.0,0.0
CR_1474,577,500.0,6,Closed,Car,649.35,129.87
CR_1475,907,25000.0,12,Closed,Nothing,0.0,0.0
CR_1476,510,1000.0,24,Default,Car,862.13,86.213
CR_1477,152,50000.0,60,Default,Deposit,54832.1,109.6642
CR_1478,492,10000.0,60,Default,Car,13177.92,131.7792
CR_1479,938,1000.0,60,Closed,Car,1061.42,106.142
CR_1480,497,5000.0,24,Default,Real Estate,2945.65,58.913000000000004
CR_1481,801,10000.0,6,Active,Real Estate,11825.13,118.25129999999999
CR_1482,763,1000.0,6,Closed,Car,995.18,99.518
CR_1483,969,1000.0,36,Closed,Car,1013.84,101.38400000000001
CR_1484,303,15275.671406003159,60,Active,Real Estate,0.0,0.0
CR_1485,61,500.0,24,Default,Deposit,326.48,65.29599999999999
CR_1486,29,25000.0,6,Closed,Real Estate,29170.12,116.68048
CR_1487,221,15275.671406003159,24,Default,Car,0.0,0.0
CR_1488,402,5000.0,60,Closed,Deposit,6650.72,133.0144
CR_1489,481,1000.0,36,Closed,Deposit,1380.51,138.051
CR_1490,149,1000.0,24,Closed,Car,1107.94,110.79400000000001
CR_1491,151,25000.0,12,Closed,Real Estate,36891.51,147.56604
CR_1492,110,5000.0,36,Active,Deposit,3679.71,73.5942
CR_1493,350,1000.0,36,Closed,Nothing,0.0,0.0
CR_1494,343,1000.0,6,Active,Nothing,0.0,0.0
CR_1495,680,10000.0,6,Default,Car,10804.3,108.043
CR_1496,599,10000.0,60,Active,Nothing,0.0,0.0
CR_1497,482,1000.0,60,Closed,Nothing,0.0,0.0
CR_1498,632,10000.0,36,Active,Deposit,9682.78,96.82780000000001
CR_1499,995,15275.671406003159,12,Closed,Real Estate,0.0,0.0
CR_1500,29,25000.0,12,Active,Nothing,0.0,0.0
